season,episode,name,rating
22,11,"Heart of Fire, Heart of Stone!",7.7
22,12,That's Some Spicy Island Research!,6.9
22,13,Showdown on Poni Island!,7.7
22,14,Evolving Research!,7.2
22,15,"Run, Heroes, Run!",7.1
22,16,Memories in the Mist!,8.8
22,17,A Grand Debut!,7.1
22,18,Keeping Your Eyes on Ball!,7.0
22,19,Show Me the Metal!,7.2
22,20,Got Meltan?,8.1
22,21,This Magik Moment!,6.5
22,22,Beauty is Only Crystal Deep!,7.0
22,23,The Dealer of Destruction!,7.4
22,24,The Secret Princess!,6.6
22,25,Drawn with the Wind!,7.0
22,26,Aiming for the Top Floor!,7.2
22,27,A High-Speed Awakening!,6.8
22,28,The One That Didn't Get Away!,6.8
22,29,A Recipe for Success!,7.0
22,30,Spying for the Big Guy!,7.0
22,31,A Fiery Training Camp Trick!,6.6
22,32,Living on the Cutting Edge!,6.6
22,33,A Timeless Encounter!,7.3
22,34,Pikachu's Exciting Adventure!,6.1
22,35,"Chasing Memories, Creating Dreams!",6.5
22,36,The Curtain Rises! The Alola Pokémon League!!,7.1
22,37,The Great Fray! Battle Royal 151!!,7.8
22,38,Mao and Suiren! Super Full-Force Friendship Battle!!,7.8
22,39,Musashi VS Kojiro! Battlefield of Truth and Love!!,7.6
22,40,Overcome Junaiper!,7.4
22,41,Battling on the Wing!,7.8
22,42,The Road to the Semifinals!,7.8
22,43,The Final Four!,7.7
22,44,Getting Down to the Ire!,7.7
22,45,The Wisdom Not to Run!,7.8
22,46,Final Rivals!,7.5
22,47,Birth! The Alola Champion!!,8.6
22,48,Z-Move Showdown!,7.7
22,49,Exhibition Unmasked!!,7.1
22,50,A Full Battle Bounty!,7.7
22,51,Fiery Surprises!,7.9
22,52,Alola's Strongest Z! Kapu-Kokeko VS Pikachu!,8.9
22,53,Dreaming of the Sun and Moon!,7.4
22,54,"Thank You, Alola! Respective Departures!!",7.8
23,1,Pikachu is Born!,8.3
23,2,"Satoshi and Go, Let's Go by Lugia!",8.0
23,3,"Fushigisou, Isn't it Mysterious?",7.2
23,4,Let's Go to the Galar Region! An Encounter with Hibanny!!,7.6
23,5,Kabigon Became Gigantic!? The Mystery of Daimax!!,7.6
23,6,Catch a Lot of Pokémon! The Path to Mew!!,7.0
23,7,"The Hoenn Region, Site of Fierce Fights! The Battle Frontier Challenge!!",7.7
23,8,"Don't Lose, Pochama! The Drift Ice Race in the Sinnoh Region!!",6.6
23,9,The Promise We Made That Day! The Ho-Oh Legend of the Johto Region!!,6.8
23,10,The Dragonite Paradise and the Dragonair Ordeal!!,7.9
23,11,"Koharu, Wanpachi and Sometimes Gangar Too",7.5
23,12,"Dynamax Battle! Leon, The Greatest of Them All!!",8.2
23,13,Ash VS Leon! The Path to Power!!,8.0
23,14,The First Visit to the Unova Region! Raid Battle at the Ruins!!,7.6
23,15,"It's a Snowy Day, And Where is Cubone's Bone?",7.7
23,16,Ash Has Been Cursed...!,7.8
23,17,"Scorbunny, Use Your Flaming Kick! Face Tomorrow!!",7.6
23,18,Ash Takes Part! The Pokémon World Championships!!,7.3
23,19,I Am Ditto!,7.4
23,20,Go Towards Your Dream! Ash and Go!!,7.4
23,21,"Hit Your Mark, Aura! Ash and the Mysterious Egg!!",7.5
23,22,"Farewell, Raboot!",7.8
23,23,A Massive Panic! Sakuragi Park!!,6.9
23,24,A Little Rocket R&R!,6.8
23,25,A Battle Festival Exploding With Life! VS Mega Lucario!!,8.5
23,26,Jump! Koiking/Put it On! Yadoking,7.3
23,27,Legends of Heroes! Dande's Greatest Battle!!,7.8
23,28,Sobbing Messon,7.3
23,29,Electrifying Jealousy! Wanpachi's Feelings,7.1
23,30,The Reluctant Pikachu and the Exasperated Barrierd,7.6
23,31,Hinbass and the Beautiful Scale,7.1
23,32,Celebi: A Timeless Promise,8.2
23,33,Would You Like To Do a Pokémon Trade?,7.0
23,34,The Solitary Fighter Saito! The Threatening Otosupus!!,7.0
23,35,"I'll Get You, Pikachu!!",7.2
23,36,"Satoshi and Go, Crawl Up From the Sand Hell!",7.5
23,37,"I'm Back! Nice to Meet You, Alola!",7.4
23,38,The Colossal Restoration and the Fossil Pokémon!,7.4
23,39,Satoshi VS Saitou! Overcome Octopus Hold!,7.8
23,40,VS Thunder! A Legendary Raid Battle!!,7.7
23,41,"The Great Pikachu Dubbing Operation!/Half, Numacraw.",4.8
23,42,Sword & Shield I: Slumbering Forest,7.8
23,43,Sword & Shield II: Black Night,7.8
23,44,Sword & Shield III - Mugendina,7.1
23,45,Sword & Shield IV: The Ultimate Sword and Shield,7.2
23,46,Battling & Getting! The Revival of Mewtwo,7.8
23,47,Pokémon Champion! Gluttony King Decision Battle!!,6.8
23,48,A Close Call with Practically Pikachu!,6.5
24,1,Koharu and the Mysterious Mysterious Eievui!,7.4
24,2,Galar's Fossils! Stick 'em Together!!,7.3
24,3,Kamonegi's Great Trial!,7.6
24,4,Agricultural Experience! Where is Digda!?,6.9
24,5,Get the Legend?! Find the Guardian Water Deity Suicune!!,7.1
24,6,Messon in Possible!,7.0
24,7,The Tale of You and Me in Luminous Maze Forest,6.6
24,8,The Four Heavenly Kings Gampi! Chivalry Hall!!,7.8
24,9,Love is Koduck,7.5
24,10,Panic! Gokulin Ball!!/Come on Kamukame Turtle Race!,6.6
24,11,Lost Sarunori! Who is the Trainer!?,6.9
24,12,Aim to Be a Scallion Master! Charge with Chivalry!!,6.9
24,13,Leave Everything To Us! The Plusle and Minun Handymen!!,6.7
24,14,Damp Jimereon,7.7
24,15,Challenge! Pokémon Marine Athletic!!,7.6
24,16,The Detested Absol!,7.4
24,17,Dragon Battle! Satoshi vs. Iris!!,7.1
24,18,Flabebe's White Flower,7.4
24,19,Suspect Pikachu!?,6.8
24,20,A Rival for Go!? The Road to Mew!!,6.8
24,21,Watch Over My First Errand!,7.5
24,22,Please! Get Morpeko!!,7.2
24,23,Let's Go! Project Mew!!,7.9
24,24,Shuffle Panic in the Underground Labyrinth!?,7.1
24,25,"Captain Pikachu! Advance, Tairetsu!!",7.5
24,26,Darkrai - A Midsummer Night's Dream,7.7
24,27,Cresselia - A Midsummer Night's Light,7.8
24,28,Full Power! Alola Deserted Island Race!!,7.7
24,29,Super Electromagnetic Hyper Class Battle!,7.3
24,30,The Targeted Sakuragi Institute!,7.8
24,31,"The Moon and the Sun, Koharu and Haruhi",7.8
24,32,Trial Mission! Ulgamoth's Golden Scales!!,7.7
24,33,Clash!? Blue Pokémania!,4.9
24,34,Mawhip's Sweet Battle!?,7.6
24,35,The Py That Became A Star,7.0
24,36,Lucarionite! Adventure on Mega Island!!,6.8
24,37,Rival Showdown! Satoshi VS Saitou!!,6.8
24,38,Mega Evolution vs. Gigantamax,7.3
24,39,The Ice Queen and Glaceon,8.3
24,40,Trial Mission! The Deep Sea Diver Research Team!!,7.5
24,41,Dialga & Palkia! The Space-Time Cataclysm!!,7.8
24,42,Dialga & Palkia! The Decisive Space-Time Showdown!!,7.9
25,1,The Ghost Train Departs...,6.8
25,2,Gangar Does Its Best! The Road to Kyodaimax!!,7.6
25,3,Your Name is Francoise,7.9
25,4,"The Heracros Loss, the Kailios in Love",6.3
25,5,Farewell! The Wandering Rocket Gang!,5.4
25,6,Reach Out to Space! Denryu's Light!!,6.8
25,7,Yadoking! Curry Encounter!!,7.4
25,8,Pokémon Circus! Booster and Thunders!!,6.4
25,9,Mary of Spike Town!,7.0
25,10,Adhesion! Dande's Special Training!!,8.0
25,11,"One-Stick, Bacchinkey!",6.9
25,12,Trial Mission! A Frozen Raid Battle!!,7.7
25,13,Satoshi and Citron! Great Special Friendship Training!!,7.4
25,14,Hyper Class! Vs. Elite Four Dracaena!!,6.1
25,15,Eievui and Nymphia! Encounters and Reunions!!,7.6
25,16,A New Program! The Rocket Gang Undercover Kingdom Radio!!,6.3
25,17,"Help Us, Big Bro Wanpachi!",5.2
25,18,Lucario and Gekkouga! The Wave Guidance of Fate!!,7.9
25,19,VS Kibana! Battle for Masters Eight!!,6.6
25,20,The Battle Royale of Betrayal!,7.0
25,21,"Mohn and Lilie, Snowfield Reunion",8.8
25,22,A Triumphant Return! The Alola Champion!!,7.4
25,23,The Last Mission! Catch Regieleki and Regidrago!!,6.2
25,24,Training Battle of Flames! Satoshi VS Shinji!!,7.9
25,25,Opening! Masters Tournament!!,7.1
25,26,Champions' Pride! Wataru VS Carnet!!,6.0
25,27,VS Shirona! Iris' Road to Dragon Master,7.5
25,28,Satoshi Heads Into Battle! VS Daigo!!,6.9
25,29,Koharu and Eievui - The Miracle of Evolution,5.0
25,30,"Koharu and Eievui, the Possibilities are Endless!",5.5
25,31,The Climax Begins! Satoshi's Masters Tournament Experience!,5.7
25,32,The Semifinals I: Overwhelming Victory,6.5
25,33,The Semifinals II: Dazzle,7.5
25,34,The Semifinals III: Valor,7.4
25,35,The Semifinals IV: Impact,8.4
25,36,GO FOR DREAM! Go's Road to Mew!!,6.0
25,37,Go and Aceburn! The Place of Beginning!!,6.9
25,38,Climax! The Night Before the Decisive Battle! Satoshi VS Dande!!,6.8
25,39,The Finals I: Torrent,7.2
25,40,The Finals II: Toy Around,7.2
25,41,The Finals III: The Strongest,7.3
25,42,The Finals IV: Partner,10.0
